Page not found · GitHub Pages




404
File not found

        The site configured at this address does not
        contain the requested file.
      

        If this is your site,make sure that the filename case matches the URL
直播室-6,http://114.239.154.183:4000/rtp/239.49.1.205:6000
直播室-7,http://114.239.154.183:4000/rtp/239.49.1.206:6000
直播室-8,http://114.239.154.183:4000/rtp/239.49.1.207:6000
直播室-9,http://114.239.154.183:4000/rtp/239.49.1.208:6000
直播室10,http://114.239.154.183:4000/rtp/239.49.1.209:6000
直播室11,http://114.239.154.183:4000/rtp/239.49.1.210:6000
青春动漫,http://114.239.154.183:4000/rtp/239.49.1.212:6000
宝宝动画,http://114.239.154.183:4000/rtp/239.49.1.213:6000
快乐垂钓高清,http://114.239.154.183:4000/rtp/239.49.1.225:6000
第一剧场,http://114.239.154.183:4000/rtp/239.49.1.226:6000
书画频道,http://114.239.154.183:4000/rtp/239.49.1.227:6000
新沂综合,http://114.239.154.183:4000/rtp/239.49.1.228:6000
邳州综合,http://114.239.154.183:4000/rtp/239.49.1.232:6000
先锋乒羽,http://114.239.154.183:4000/rtp/239.49.1.233:6000
湘茶频道高清,http://114.239.154.183:4000/rtp/239.49.1.234:6000
东方购物,http://114.239.154.183:4000/rtp/239.49.1.241:6000
连云新闻,http://114.239.154.183:4000/rtp/239.49.1.244:6000
连云公共,http://114.239.154.183:4000/rtp/239.49.1.245:6000
睢宁综合,http://114.239.154.183:4000/rtp/239.49.1.246:6000
赣榆综合,http://114.239.154.183:4000/rtp/239.49.1.247:6000
山东教育,http://114.239.154.183:4000/rtp/239.49.1.250:6000
家有购物,http://114.239.154.183:4000/rtp/239.49.1.252:6000
江苏导视高清,http://114.239.154.183:4000/rtp/239.49.8.150:6000
电竞直播高清,http://114.239.154.183:4000/rtp/239.49.8.151:6000
电竞直播高清,http://114.239.154.183:4000/rtp/239.49.8.152:6000
水韵江苏高清,http://114.239.154.183:4000/rtp/239.49.8.155:6000
水韵江苏高清,http://114.239.154.183:4000/rtp/239.49.8.157:6000
直播室-1高清,http://114.239.154.183:4000/rtp/239.49.8.160:6000
直播室-2高清,http://114.239.154.183:4000/rtp/239.49.8.161:6000
直播室-3高清,http://114.239.154.183:4000/rtp/239.49.8.162:6000
直播室-4高清,http://114.239.154.183:4000/rtp/239.49.8.163:6000
直播室-5高清,http://114.239.154.183:4000/rtp/239.49.8.164:6000
直播室-6高清,http://114.239.154.183:4000/rtp/239.49.8.165:6000
直播室-7高清,http://114.239.154.183:4000/rtp/239.49.8.166:6000
直播室-8高清,http://114.239.154.183:4000/rtp/239.49.8.169:6000
直播室-9高清,http://114.239.154.183:4000/rtp/239.49.8.170:6000
直播室10高清,http://114.239.154.183:4000/rtp/239.49.8.171:6000
直播室11高清,http://114.239.154.183:4000/rtp/239.49.8.172:6000
生活时尚高清,http://114.239.154.183:4000/rtp/239.49.8.175:6000
游戏风云高清,http://114.239.154.183:4000/rtp/239.49.8.176:6000
幸福彩台高清,http://114.239.154.183:4000/rtp/239.49.8.177:6000
动漫秀场高清,http://114.239.154.183:4000/rtp/239.49.8.178:6000
全纪实台高清,http://114.239.154.183:4000/rtp/239.49.8.179:6000
都市剧场高清,http://114.239.154.183:4000/rtp/239.49.8.180:6000
魅力足球高清,http://114.239.154.183:4000/rtp/239.49.8.181:6000
欢笑剧场高清,http://114.239.154.183:4000/rtp/239.49.8.182:6000
中国教育高清,http://114.239.154.183:4000/rtp/239.49.8.189:6000
贾汪新闻,http://114.239.154.183:4000/rtp/239.49.8.193:6000
苏州生活,http://114.239.154.183:4000/rtp/239.49.8.194:6000
聚鲨环球,http://114.239.154.183:4000/rtp/239.49.8.195:6000
冬奥纪实高清,http://114.239.154.183:4000/rtp/239.49.8.202:6000
金鹰纪实高清,http://114.239.154.183:4000/rtp/239.49.8.203:6000
4K花园高清,http://114.239.154.183:4000/rtp/239.49.8.205:6000
暴走汽车高清,http://114.239.154.183:4000/rtp/239.49.8.206:6000
4K花园高清,http://114.239.154.183:4000/rtp/239.49.8.207:6000
4K花园高清,http://114.239.154.183:4000/rtp/239.49.8.208:6000
4K现场高清,http://114.239.154.183:4000/rtp/239.49.8.222:6000
南京信息,http://114.239.154.183:4000/rtp/239.49.8.223:6000
水韵江苏高清,http://114.239.154.183:4000/rtp/239.49.8.226:6000
南京影视,http://114.239.154.183:4000/rtp/239.49.8.228:6000
南京娱乐,http://114.239.154.183:4000/rtp/239.49.8.229:6000
南京少儿,http://114.239.154.183:4000/rtp/239.49.8.230:6000
欢笑剧场4K,http://114.239.154.183:4000/rtp/239.49.8.231:6000
CGTN英语,http://42.233.234.157:4022/rtp/225.1.5.34:1344
CGTN英文纪录,http://42.233.234.157:4022/rtp/225.1.5.35:1345
CGTN西班牙语,http://42.233.234.157:4022/rtp/225.1.5.36:1346
CGTN法语,http://42.233.234.157:4022/rtp/225.1.5.37:1347
CGTN阿拉伯语,http://42.233.234.157:4022/rtp/225.1.5.38:1348
CGTN俄语,http://42.233.234.157:4022/rtp/225.1.5.39:1349
爱上-4k,http://42.233.234.157:4022/rtp/225.1.4.162:1204
卡酷动画,http://42.233.234.157:4022/rtp/225.1.4.48:1077
金鹰纪实高清,http://42.233.234.157:4022/rtp/225.1.4.172:1711
山东教育,http://42.233.234.157:4022/rtp/225.1.4.164:1205
爱体育高清,http://42.233.234.157:4022/rtp/225.1.4.168:1220
高清纪实,http://42.233.234.157:4022/rtp/225.1.4.170:1222
大象新闻,http://42.233.234.157:4022/rtp/225.1.5.45:1355
现场直播,http://42.233.234.157:4022/rtp/225.1.5.42:1352
河南IPTV-导视,http://42.233.234.157:4022/rtp/225.1.4.194:1244
调解剧场,http://42.233.234.157:4022/rtp/225.1.5.49:1359
体育竞技高清,http://42.233.234.157:4022/rtp/225.1.4.235:1281
网络棋牌,http://42.233.234.157:4022/rtp/225.1.4.211:1264
乒羽频道,http://42.233.234.157:4022/rtp/225.1.4.210:1263
新动漫,http://42.233.234.157:4022/rtp/225.1.4.212:1265
音乐现场,http://42.233.234.157:4022/rtp/225.1.4.184:1224
爱生活,http://42.233.234.157:4022/rtp/225.1.4.176:1225
好学生,http://42.233.234.157:4022/rtp/225.1.4.177:1226
国学,http://42.233.234.157:4022/rtp/225.1.4.178:1227
早教,http://42.233.234.157:4022/rtp/225.1.4.179:1228
高网,http://42.233.234.157:4022/rtp/225.1.4.180:1229
军事,http://42.233.234.157:4022/rtp/225.1.4.181:1230
美妆,http://42.233.234.157:4022/rtp/225.1.4.182:1231
地理,http://42.233.234.157:4022/rtp/225.1.4.183:1232
经典电影,http://42.233.234.157:4022/rtp/225.1.4.175:1233
精选,http://42.233.234.157:4022/rtp/225.1.4.253:1299
美食汇,http://42.233.234.157:4022/rtp/225.1.5.52:1362
棋牌汇,http://42.233.234.157:4022/rtp/225.1.5.51:1361
足球,http://42.233.234.157:4022/rtp/225.1.4.200:1250
IPTV谍战剧场,http://42.233.234.157:4022/rtp/225.1.4.185:1240
IPTV相声小品,http://42.233.234.157:4022/rtp/225.1.4.186:1235
IPTV野外,http://42.233.234.157:4022/rtp/225.1.4.187:1236
IPTV法治,http://42.233.234.157:4022/rtp/225.1.4.188:1237
少儿动画,http://42.233.234.157:4022/rtp/225.1.4.189:1238
热播剧场,http://42.233.234.157:4022/rtp/225.1.4.190:1239
魅力时尚,http://42.233.234.157:4022/rtp/225.1.4.205:1253
爱综艺,http://42.233.234.157:4022/rtp/225.1.4.204:1252
爱体育,http://42.233.234.157:4022/rtp/225.1.4.5:1034
爱电影,http://42.233.234.157:4022/rtp/225.1.4.6:1035
爱大剧,http://42.233.234.157:4022/rtp/225.1.4.8:1037
收视指南,http://42.233.234.157:4022/rtp/225.1.4.50:1079
环球购物,http://42.233.234.157:4022/rtp/225.1.4.229:1275
家有购物,http://42.233.234.157:4022/rtp/225.1.4.223:1273
央广购物,http://42.233.234.157:4022/rtp/225.1.4.230:1276
快乐购,http://42.233.234.157:4022/rtp/225.1.4.231:1277
好享购物,http://42.233.234.157:4022/rtp/225.1.4.232:1278
风尚购物,http://42.233.234.157:4022/rtp/225.1.4.233:1279
国学频道,http://42.233.234.157:4022/rtp/225.1.4.196:1311
河南移动电视,http://42.233.234.157:4022/rtp/225.1.5.40:1350
河南都市频道高清,http://42.233.234.157:4022/rtp/225.1.4.52:1081
河南民生频道,http://42.233.234.157:4022/rtp/225.1.4.53:1082
河南法治频道,http://42.233.234.157:4022/rtp/225.1.4.54:1083
河南电视剧频道高清,http://42.233.234.157:4022/rtp/225.1.4.55:1084
河南新闻频道,http://42.233.234.157:4022/rtp/225.1.4.56:1085
河南欢腾购物,http://42.233.234.157:4022/rtp/225.1.4.57:1086
河南公共频道高清,http://42.233.234.157:4022/rtp/225.1.4.58:1087
河南乡村频道,http://42.233.234.157:4022/rtp/225.1.4.120:1149
河南国际频道,http://42.233.234.157:4022/rtp/225.1.4.102:1131
睛彩中原,http://42.233.234.157:4022/rtp/225.1.4.163:1203
移动戏曲,http://42.233.234.157:4022/rtp/225.1.4.206:1254
河南文物宝库,http://42.233.234.157:4022/rtp/225.1.4.100:1129
河南梨园频道,http://42.233.234.157:4022/rtp/225.1.4.99:1128
河南武术世界,http://42.233.234.157:4022/rtp/225.1.4.101:1130
郑州时政高清,http://42.233.234.157:4022/rtp/225.1.4.140:1176
郑州商都高清,http://42.233.234.157:4022/rtp/225.1.4.141:1177
郑州文体高清,http://42.233.234.157:4022/rtp/225.1.4.142:1178
郑州影视戏曲,http://42.233.234.157:4022/rtp/225.1.4.146:1182
郑州妇女儿童,http://42.233.234.157:4022/rtp/225.1.4.147:1183
郑州都市生活,http://42.233.234.157:4022/rtp/225.1.4.149:1185
郑州市教育电视台,http://42.233.234.157:4022/rtp/225.1.4.191:1241
新密综合,http://42.233.234.157:4022/rtp/225.1.4.239:1285
登封综合,http://42.233.234.157:4022/rtp/225.1.4.240:1286
中牟综合,http://42.233.234.157:4022/rtp/225.1.4.244:1290
欢腾购物,http://42.233.234.157:4022/rtp/225.1.4.236:1282
健康中原,http://42.233.234.157:4022/rtp/225.1.5.48:1358
巩义综合,http://42.233.234.157:4022/rtp/225.1.5.50:1360
新郑综合,http://42.233.234.157:4022/rtp/225.1.4.243:1289
中央新影中学生,http://42.233.234.157:4022/rtp/225.1.5.20:1331
环球旅游,http://42.233.234.157:4022/rtp/225.1.5.18:1329
乐游,http://42.233.234.157:4022/rtp/225.1.5.13:1324
都市剧场,http://42.233.234.157:4022/rtp/225.1.5.7:1318
欢笑剧场,http://42.233.234.157:4022/rtp/225.1.5.8:1319
动漫秀场,http://42.233.234.157:4022/rtp/225.1.5.9:1320
优优宝贝,http://42.233.234.157:4022/rtp/225.1.5.17:1328
四海钓鱼,http://42.233.234.157:4022/rtp/225.1.5.12:1323
法治世界,http://42.233.234.157:4022/rtp/225.1.5.21:1332
游戏风云,http://42.233.234.157:4022/rtp/225.1.5.14:1325
金色学堂,http://42.233.234.157:4022/rtp/225.1.5.15:1326
快乐垂钓,http://42.233.234.157:4022/rtp/225.1.5.10:1321
茶频道,http://42.233.234.157:4022/rtp/225.1.5.11:1321
信阳新闻综合,http://42.233.234.157:4022/rtp/225.1.4.130:1166
信阳文旅,http://42.233.234.157:4022/rtp/225.1.4.137:1173
信阳浉河广电,http://42.233.234.157:4022/rtp/225.1.5.43:1353
信阳平桥广电,http://42.233.234.157:4022/rtp/225.1.5.44:1354
洛阳新闻综合,http://42.233.234.157:4022/rtp/225.1.4.104:1133
洛阳新闻综合,http://42.233.234.157:4022/rtp/225.1.4.107:1135
洛阳科教,http://42.233.234.157:4022/rtp/225.1.4.105:1134
洛阳文旅,http://42.233.234.157:4022/rtp/225.1.4.106:1135
淅川电视台,http://42.233.234.157:4022/rtp/225.1.4.112:1292
孟津综合,http://42.233.234.157:4022/rtp/225.1.5.22:1333
宜阳综合,http://42.233.234.157:4022/rtp/225.1.5.47:1357
嵩县新闻综合,http://42.233.234.157:4022/rtp/225.1.5.23:1335
焦作综合,http://42.233.234.157:4022/rtp/225.1.4.128:1164
焦作公共,http://42.233.234.157:4022/rtp/225.1.4.129:1165
济源电视台,http://42.233.234.157:4022/rtp/225.1.4.118:1147
许昌综合,http://42.233.234.157:4022/rtp/225.1.4.108:1137
许昌农业科教,http://42.233.234.157:4022/rtp/225.1.4.110:1139
禹州电视台,http://42.233.234.157:4022/rtp/225.1.4.238:1284
临颍综合,http://42.233.234.157:4022/rtp/225.1.5.26:1337
驻马店新闻综合,http://42.233.234.157:4022/rtp/225.1.4.132:1168
驻马店公共,http://42.233.234.157:4022/rtp/225.1.4.136:1172
驻马店科教,http://42.233.234.157:4022/rtp/225.1.4.133:1168
西平电视台,http://42.233.234.157:4022/rtp/225.1.5.29:1341
漯河新闻综合,http://42.233.234.157:4022/rtp/225.1.4.126:1162
漯河文旅,http://42.233.234.157:4022/rtp/225.1.4.127:1163
舞阳新闻综合,http://42.233.234.157:4022/rtp/225.1.5.27:1339
南阳新闻综合,http://42.233.234.157:4022/rtp/225.1.4.114:1142
南阳新闻综合,http://42.233.234.157:4022/rtp/225.1.4.115:1144
南阳科教,http://42.233.234.157:4022/rtp/225.1.4.116:1145
邓州综合,http://42.233.234.157:4022/rtp/225.1.4.193:1243
镇平新闻综合,http://42.233.234.157:4022/rtp/225.1.5.24:1336
三门峡新闻综合,http://42.233.234.157:4022/rtp/225.1.4.134:1170
三门峡文旅,http://42.233.234.157:4022/rtp/225.1.4.135:1171
渑池新闻综合,http://42.233.234.157:4022/rtp/225.1.4.246:1290
卢氏综合,http://42.233.234.157:4022/rtp/225.1.5.57:1367
陕州综合,http://42.233.234.157:4022/rtp/225.1.5.59:1369
平顶山新闻综合,http://42.233.234.157:4022/rtp/225.1.4.124:1160
平顶山城市频道,http://42.233.234.157:4022/rtp/225.1.4.125:1161
平顶山公共频道,http://42.233.234.157:4022/rtp/225.1.4.138:1173
平教育台,http://42.233.234.157:4022/rtp/225.1.5.55:1365
舞钢电视台1,http://42.233.234.157:4022/rtp/225.1.4.218:1271
郏县综合,http://42.233.234.157:4022/rtp/225.1.5.25:1337
BRTV纪实科教,http://42.233.234.157:4022/rtp/225.1.5.74:1384
中华特产,http://42.233.234.157:4022/rtp/225.1.5.19:1330
湖北综合,http://221.232.198.79:7777/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
湖北公共,http://221.232.198.79:7777/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
湖北综合,http://221.234.163.161:7777/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
湖北公共,http://221.234.163.161:7777/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
欢笑剧场4K,http://119.100.145.44:10000/rtp/239.69.2.5:11184
湖北综合HD,http://119.100.145.44:10000/rtp/239.69.1.42:9892
湖北公共新闻HD,http://119.100.145.44:10000/rtp/239.69.1.40:9880
湖北垄上HD,http://119.100.145.44:10000/rtp/239.69.1.43:9898
湖北影视HD,http://119.100.145.44:10000/rtp/239.69.1.204:10866
湖北教育HD,http://119.100.145.44:10000/rtp/239.69.1.206:10878
湖北生活HD,http://119.100.145.44:10000/rtp/239.69.1.205:10872
湖北经视HD,http://119.100.145.44:10000/rtp/239.69.1.41:9886
武汉综合HD,http://119.100.145.44:10000/rtp/239.69.1.145:10506
武汉教育HD,http://119.100.145.44:10000/rtp/239.69.1.60:9994
武汉文体HD,http://119.100.145.44:10000/rtp/239.69.1.147:10518
武汉电视剧HD,http://119.100.145.44:10000/rtp/239.69.1.146:10512
武汉科技生活HD,http://119.100.145.44:10000/rtp/239.69.1.251:11148
蔡甸综合HD,http://119.100.145.44:10000/rtp/239.69.1.245:11112
房县综合HD,http://119.100.145.44:10000/rtp/239.69.1.192:10794
阳新综合HD,http://119.100.145.44:10000/rtp/239.69.1.34:9844
CGTNHD,http://119.100.145.44:10000/rtp/239.254.96.175:9124
CGTN纪录HD,http://119.100.145.44:10000/rtp/239.69.1.233:11040
CGTN阿语HD,http://119.100.145.44:10000/rtp/239.69.1.221:10968
CGTN俄语HD,http://119.100.145.44:10000/rtp/239.69.1.222:10974
CGTN西语HD,http://119.100.145.44:10000/rtp/239.69.1.234:11046
CGTN法语HD,http://119.100.145.44:10000/rtp/239.69.1.235:11052
CHC影迷电影HD,http://119.100.145.44:10000/rtp/239.69.1.241:11088
CHC家庭影院HD,http://119.100.145.44:10000/rtp/239.69.1.243:11100
CHC动作电影HD,http://119.100.145.44:10000/rtp/239.69.1.242:11094
第一剧场HD,http://119.100.145.44:10000/rtp/239.69.1.74:10084
风云足球HD,http://119.100.145.44:10000/rtp/239.69.1.81:10126
世界地理HD,http://119.100.145.44:10000/rtp/239.69.1.91:10186
电视指南HD,http://119.100.145.44:10000/rtp/239.69.1.87:10162
怀旧剧场HD,http://119.100.145.44:10000/rtp/239.69.1.86:10156
怀旧剧场HD,http://119.100.145.44:10000/rtp/239.69.1.89:10174
兵器科技HD,http://119.100.145.44:10000/rtp/239.69.1.79:10114
高尔夫网球HD,http://119.100.145.44:10000/rtp/239.69.1.83:10138
梨园频道HD,http://119.100.145.44:10000/rtp/239.69.1.33:9838
中学生HD,http://119.100.145.44:10000/rtp/239.69.2.17:11256
法治天地HD,http://119.100.145.44:10000/rtp/239.69.2.10:11214
游戏风云HD,http://119.100.145.44:10000/rtp/239.69.2.8:11202
茶频道HD,http://119.100.145.44:10000/rtp/239.69.1.144:10500
金色学堂HD,http://119.100.145.44:10000/rtp/239.69.2.13:11232
武术世界HD,http://119.100.145.44:10000/rtp/239.69.1.47:9922
文物宝库HD,http://119.100.145.44:10000/rtp/239.69.1.46:9916
快乐垂钓HD,http://119.100.145.44:10000/rtp/239.69.1.142:10488
生活时尚HD,http://119.100.145.44:10000/rtp/239.69.2.11:11220
中国交通HD,http://119.100.145.44:10000/rtp/239.69.2.3:11172
乐游HD,http://119.100.145.44:10000/rtp/239.69.2.12:11226
动漫秀场HD,http://119.100.145.44:10000/rtp/239.69.2.6:11190
金鹰纪实HD,http://119.100.145.44:10000/rtp/239.69.1.109:10292
东方财经HD,http://119.100.145.44:10000/rtp/239.69.2.9:11208
都市剧场HD,http://119.100.145.44:10000/rtp/239.69.2.4:11178
中华特产HD,http://119.100.145.44:10000/rtp/239.69.2.18:11262
九屏导视HD,http://119.100.145.44:10000/rtp/239.69.1.156:10572
四海钓鱼HD,http://119.100.145.44:10000/rtp/239.69.1.244:11106
湖北综合SD,http://119.100.145.44:10000/rtp/239.254.96.177:9142
湖北公共新闻SD,http://119.100.145.44:10000/rtp/239.254.96.179:9154
湖北垄上SD,http://119.100.145.44:10000/rtp/239.254.96.184:9184
湖北影视SD,http://119.100.145.44:10000/rtp/239.254.96.182:9172
湖北教育SD,http://119.100.145.44:10000/rtp/239.254.96.180:9160
湖北生活SD,http://119.100.145.44:10000/rtp/239.254.96.181:9166
湖北经视SD,http://119.100.145.44:10000/rtp/239.254.96.178:9148
武汉综合SD,http://119.100.145.44:10000/rtp/239.254.96.228:9448
武汉文体SD,http://119.100.145.44:10000/rtp/239.69.1.4:9664
武汉电视剧SD,http://119.100.145.44:10000/rtp/239.254.96.229:9454
武汉科技生活SD,http://119.100.145.44:10000/rtp/239.69.1.2:9652
CETV2SD,http://119.100.145.44:10000/rtp/239.69.1.183:10734
CETV4SD,http://119.100.145.44:10000/rtp/239.69.1.175:10686
CGTNSD,http://119.100.145.44:10000/rtp/239.254.96.7:8016
书法频道SD,http://119.100.145.44:10000/rtp/239.69.1.189:10776
环球奇观SD,http://119.100.145.44:10000/rtp/239.254.96.192:9232
国学频道SD,http://119.100.145.44:10000/rtp/239.254.96.194:9244
新动漫SD,http://119.100.145.44:10000/rtp/239.69.1.187:10764
老故事SD,http://119.100.145.44:10000/rtp/239.69.1.85:10150
先锋乒羽SD,http://119.100.145.44:10000/rtp/239.69.1.143:10494
金鹰卡通SD,http://119.100.145.44:10000/rtp/239.254.96.189:9214
卡酷少儿SD,http://119.100.145.44:10000/rtp/239.254.96.188:9208
重庆汽摩SD,http://119.100.145.44:10000/rtp/239.69.1.84:10144
财富天下SD,http://119.100.145.44:10000/rtp/239.254.96.210:9340
央广购物SD,http://119.100.145.44:10000/rtp/239.69.2.1:11160
优购物SD,http://119.100.145.44:10000/rtp/239.69.1.65:10030
优购物SD,http://119.100.145.44:10000/rtp/239.69.2.15:11244
聚鲨环球精选SD,http://119.100.145.44:10000/rtp/239.69.2.14:11238
CETV早期教育HD,http://183.191.140.36:8001/rtp/226.0.2.99:8704
CHC影迷电影HD,http://183.191.140.36:8001/rtp/226.0.2.93:8004
CHC家庭影院HD,http://183.191.140.36:8001/rtp/226.0.2.240:9820
CHC动作电影HD,http://183.191.140.36:8001/rtp/226.0.2.94:8012
山西文体生活HD,http://183.191.140.36:8001/rtp/226.0.2.16:8040
山西文体生活HD,http://183.191.140.36:8001/rtp/226.0.2.237:9808
山西社会与法治HD,http://183.191.140.36:8001/rtp/226.0.2.238:9816
山西经济与科技HD,http://183.191.140.36:8001/rtp/226.0.2.236:9800
山西黄河HD,http://183.191.140.36:8001/rtp/226.0.2.235:9792
清徐HD,http://183.191.140.36:8001/rtp/226.0.2.191:9440
第一剧场HD,http://183.191.140.36:8001/rtp/226.0.2.221:9680
风云剧场HD,http://183.191.140.36:8001/rtp/226.0.2.227:9728
风云足球HD,http://183.191.140.36:8001/rtp/226.0.2.225:9712
世界地理HD,http://183.191.140.36:8001/rtp/226.0.2.222:9688
电视指南HD,http://183.191.140.36:8001/rtp/226.0.2.218:9656
怀旧剧场HD,http://183.191.140.36:8001/rtp/226.0.2.224:9704
兵器科技HD,http://183.191.140.36:8001/rtp/226.0.2.223:9696
女性时尚HD,http://183.191.140.36:8001/rtp/226.0.2.226:9720
高尔夫网球HD,http://183.191.140.36:8001/rtp/226.0.2.217:9648
梨园频道HD,http://183.191.140.36:8001/rtp/226.0.2.115:8832
法治天地HD,http://183.191.140.36:8001/rtp/226.0.2.83:8576
游戏风云HD,http://183.191.140.36:8001/rtp/226.0.2.78:8536
茶频道HD,http://183.191.140.36:8001/rtp/226.0.2.213:9616
武术世界HD,http://183.191.140.36:8001/rtp/226.0.2.97:8688
金鹰纪实HD,http://183.191.140.36:8001/rtp/226.0.2.194:9464
